NC_genome COG Start End Ui
NC_014366 COG2187 65125 66774 15
NC_014366 COG0758 66934 68193 16
NC_014366 COG4191 68198 70945 29
NC_014366 COG1879 70945 72003 5
NC_014366 COG2200 72011 74197 25
NC_014366 COG5001 74219 76345 33
NC_014366 COG2199 76365 77993 12
NC_014366 COG3529 79156 79386 4
NC_014366 COG0339 79455 81611 17
NC_014366 COG0169 81749 82570 12
NC_014366 COG0408 82573 83577 3
NC_014366 COG0009 83672 84253 7
NC_014366 COG0041 84246 84752 3
NC_014366 COG1638 85117 86217 14
NC_014366 COG0119 86340 87272 13
NC_014366 COG0604 87281 88249 9
NC_014366 COG0628 88566 89810 16
NC_014366 COG2905 89821 90261 5
NC_014366 COG0840 90493 92106 16
NC_014366 COG2204 92226 93869 15
NC_014366 COG0642 93853 94566 7
NC_014366 COG0569 94590 96290 21
NC_014366 COG1765 96746 97402 9
NC_014366 COG2050 100079 100519 3
NC_014366 COG0741 100526 101011 5
NC_014366 COG1020 101209 105015 33
NC_014366 COG1020 105105 109943 45
NC_014366 COG0642 109947 112709 18
NC_014366 COG5001 112699 114501 21
NC_014366 COG2846 114875 115549 5
NC_014366 COG0642 116348 118324 14
NC_014366 COG0834 120384 121262 10
NC_014366 COG0642 121304 123991 21
NC_014366 COG1752 124059 125999 28
NC_014366 COG3177 126135 127136 8
NC_014366 COG3159 128206 128919 4
NC_014366 COG0253 128916 129920 14
NC_014366 COG0019 129917 131185 13
NC_014366 COG3072 131528 134425 19
NC_014366 COG3434 134618 135844 13
NC_014366 COG0165 135841 137241 23
NC_014366 COG2972 137277 138407 10
NC_014366 COG3246 138408 139274 6
NC_014366 COG3279 139586 140365 9
NC_014366 COG0181 140470 141405 7
NC_014366 COG1587 141538 142365 7
NC_014366 COG2959 142446 143705 14
NC_014366 COG3071 143720 144970 14
NC_014366 COG1158 145103 146362 15
NC_014366 COG3118 146738 147064 5
NC_014366 COG0248 147406 148956 12
NC_014366 COG3119 149005 150990 21
NC_014366 COG3551 151056 155003 49
NC_014366 COG1134 155016 155831 8
NC_014366 COG1682 155847 156602 8
NC_014366 COG1216 156737 157774 9
NC_014366 COG3551 157814 158866 6
NC_014366 COG1215 158869 159795 15
NC_014366 COG4122 159886 160647 9
NC_014366 COG1835 160686 161843 18
NC_014366 COG3751 161854 162600 4
NC_014366 COG1216 162718 163716 13
NC_014366 COG0120 163727 164386 8
NC_014366 COG1171 164690 166219 14
NC_014366 COG0212 167002 167682 6
NC_014366 COG3027 167920 168237 3
NC_014366 COG3079 168778 169332 5
NC_014366 COG0006 169411 170751 12
NC_014366 COG0404 170807 171889 7
NC_014366 COG0509 171996 172406 4
NC_014366 COG0403 172534 173892 12
NC_014366 COG1003 173907 175376 14
NC_014366 COG1973 175383 176666 7
NC_014366 COG2183 177630 179993 27
NC_014366 COG0745 180347 181087 7
NC_014366 COG0642 181223 182515 10
NC_014366 COG0560 183598 184263 7
NC_014366 COG0494 184541 185074 3
NC_014366 COG3605 185322 187718 28
NC_014366 COG0682 188682 189482 12
NC_014366 COG0207 189720 190553 13
NC_014366 COG0262 190556 191065 1
NC_014366 COG3264 194014 197382 38
NC_014366 COG2900 197394 197621 2
NC_014366 COG5616 199411 200163 4
NC_014366 COG3917 200227 201558 15
NC_014366 COG0129 201837 203540 16
NC_014366 COG1639 203801 204655 7
NC_014366 COG5304 204842 205042 0
NC_014366 COG2929 205074 205355 2
NC_014366 COG0583 205408 206328 8
NC_014366 COG1741 206493 207350 5
NC_014366 COG3560 207450 208043 6
NC_014366 COG0642 208253 210703 35
NC_014366 COG3437 210739 211755 10
NC_014366 COG0194 214132 214746 9
NC_014366 COG1253 214968 216353 18
NC_014366 COG2814 216103 217797 22
NC_014366 COG1545 218495 219481 11
NC_014366 COG0183 219961 221187 13
NC_014366 COG2050 221195 221689 5
NC_014366 COG1028 221705 222493 6
NC_014366 COG0840 222513 224630 20
NC_014366 COG0635 224776 225966 9
NC_014366 COG0127 225969 226583 5
NC_014366 COG2226 227082 227672 2
NC_014366 COG2021 227662 228846 11
NC_014366 COG1075 228954 230252 21
NC_014366 COG2204 230542 230910 1
NC_014366 COG1366 230975 231319 1
NC_014366 COG0643 231316 233586 29
NC_014366 COG0835 233627 234160 5
NC_014366 COG1871 234184 234711 8
NC_014366 COG2200 234970 236178 23
NC_014366 COG0661 236537 237823 11
NC_014366 COG1108 237900 238694 5
NC_014366 COG1121 238687 239409 11
NC_014366 COG4531 239483 240508 13
NC_014366 COG2334 240512 241504 9
NC_014366 COG2911 243509 247729 52
NC_014366 COG0729 247726 249432 26
NC_014366 COG3209 250700 255511 43
NC_014366 COG3436 258405 258755 2
NC_014366 COG0657 259471 260670 12
NC_014366 COG0076 260893 262569 15
NC_014366 COG0778 262584 263318 7
NC_014366 COG0749 263399 266161 31
NC_014366 COG0675 268930 270222 12
NC_014366 COG5271 271043 272212 17
NC_014366 COG2814 272247 273461 16
NC_014366 COG0666 273676 275604 23
NC_014366 COG0606 275816 277315 19
NC_014366 COG0604 277470 278429 9
NC_014366 COG1487 279275 279682 3
NC_014366 COG2227 280037 281083 6
NC_014366 COG3268 281087 282181 15
NC_014366 COG2226 282203 282973 4
NC_014366 COG2122 282995 283693 6
NC_014366 COG3173 284181 285260 13
NC_014366 COG1960 285264 286466 16
NC_014366 COG1028 286493 287263 10
NC_014366 COG0210 287630 289636 15
NC_014366 COG3245 289720 290301 5
NC_014366 COG2606 291592 292059 10
NC_014366 COG0215 292176 293600 14
NC_014366 COG0441 293612 295555 25
NC_014366 COG4767 295779 296723 4
NC_014366 COG1033 300262 302628 19
NC_014366 COG1257 303701 306499 47
NC_014366 COG0574 306499 309300 29
NC_014366 COG0318 310463 312757 23
NC_014366 COG1073 313475 314374 12
NC_014366 COG0720 314432 315316 6
NC_014366 COG1252 315458 316684 19
NC_014366 COG2824 316769 317107 3
NC_014366 COG5001 317116 320097 24
NC_014366 COG1028 321483 322274 8
NC_014366 COG2030 322284 322742 5
NC_014366 COG0183 322791 323993 10
NC_014366 COG4908 324084 325673 18
NC_014366 COG0300 325793 326620 6
NC_014366 COG1902 326635 327909 14
NC_014366 COG1309 328024 328836 4
NC_014366 COG0318 329618 331342 20
NC_014366 COG1053 331697 333505 20
NC_014366 COG1028 333631 334410 3
NC_014366 COG1028 334439 335194 6
NC_014366 COG3038 335198 335692 6
NC_014366 COG3256 335783 338167 18
NC_014366 COG2849 338620 339378 5
NC_014366 COG2849 339375 340028 9
NC_014366 COG1142 340144 340470 1
NC_014366 COG2197 341278 341958 8
NC_014366 COG3459 345257 349009 32
NC_014366 COG4178 349032 350732 21
NC_014366 COG4399 350819 352060 19
NC_014366 COG3268 352298 353593 12
NC_014366 COG1028 354441 355832 15
NC_014366 COG4638 355894 356985 6
NC_014366 COG2268 357111 357500 5
NC_014366 COG2081 357541 358731 10
NC_014366 COG0451 358756 359652 11
NC_014366 COG3209 361356 366242 47
NC_014366 COG3209 366893 368953 23
NC_014366 COG0251 370852 371235 2
NC_014366 COG0317 371261 373372 23
NC_014366 COG1758 373619 373861 0
NC_014366 COG2814 374005 375552 14
NC_014366 COG1566 375590 376684 10
NC_014366 COG1309 376995 377627 4
NC_014366 COG2814 377624 378832 11
NC_014366 COG2239 378897 380255 14
NC_014366 COG0625 380397 381308 16
NC_014366 COG0121 381360 382127 5
NC_014366 COG0642 382246 384615 17
NC_014366 COG2755 385207 385818 8
NC_014366 COG1514 385832 386455 6
NC_014366 COG1960 386452 387582 14
NC_014366 COG1960 387684 388859 15
NC_014366 COG0845 389263 390489 17
NC_014366 COG0841 390592 393717 28
NC_014366 COG1309 393728 394357 3
NC_014366 COG0001 394362 395642 9
NC_014366 COG5617 395773 397641 15
NC_014366 COG0845 397947 399185 11
NC_014366 COG0841 399189 402332 25
NC_014366 COG0586 402445 403092 12
NC_014366 COG0352 403808 404434 3
NC_014366 COG0351 404479 405321 8
NC_014366 COG0824 405532 405933 5
NC_014366 COG1752 406171 407637 15
NC_014366 COG2947 408358 408816 6
NC_014366 COG0261 410485 410796 2
NC_014366 COG0211 410823 411083 2
NC_014366 COG0536 411357 412544 17
NC_014366 COG0263 412549 413694 11
NC_014366 COG0268 413856 414122 1
NC_014366 COG0196 414454 415404 11
NC_014366 COG0060 415499 418312 25
NC_014366 COG0597 418423 418971 4
NC_014366 COG1047 418968 419435 5
NC_014366 COG0761 419485 420423 6
NC_014366 COG4968 420470 420901 5
NC_014366 COG4967 420950 421492 13
NC_014366 COG4966 421492 422283 7
NC_014366 COG4726 422283 422828 2
NC_014366 COG3419 422885 424621 24
NC_014366 COG4970 424639 425154 2
NC_014366 COG0665 425288 426382 13
NC_014366 COG2204 426392 427783 13
NC_014366 COG5514 427927 428508 3
NC_014366 COG5002 428600 430270 15
NC_014366 COG4105 430599 431417 5
NC_014366 COG0564 431575 432531 8
NC_014366 COG1496 432624 433448 10
NC_014366 COG0542 433588 436161 34
NC_014366 COG0028 437237 438958 15
NC_014366 COG0440 438931 439452 6
NC_014366 COG0059 439520 440605 8
NC_014366 COG1183 440816 441661 4
NC_014366 COG0050 448707 449900 8
NC_014366 COG0690 450069 450440 7
NC_014366 COG0250 450465 450998 7
NC_014366 COG0080 451173 451601 4
NC_014366 COG0081 451604 452299 5
NC_014366 COG0244 452491 453015 2
NC_014366 COG0222 453055 453429 3
NC_014366 COG0085 453651 457721 46
NC_014366 COG0086 457775 461980 41
NC_014366 COG0048 462082 462477 5
NC_014366 COG0049 462581 463051 4
NC_014366 COG0480 463106 465196 22
NC_014366 COG0050 465229 466422 16
NC_014366 COG0051 466598 466918 1
NC_014366 COG0087 466956 467594 3
NC_014366 COG0088 467613 468215 10
NC_014366 COG0089 468212 468508 2
NC_014366 COG0090 468520 469350 10
NC_014366 COG0185 469371 469646 4
NC_014366 COG0091 469657 469989 1
NC_014366 COG0092 470000 470683 11
NC_014366 COG0197 470695 471108 2
NC_014366 COG0255 471108 471308 1
NC_014366 COG0186 471305 471568 5
NC_014366 COG0093 471609 471977 5
NC_014366 COG0198 471991 472314 3
NC_014366 COG0094 472330 472866 5
NC_014366 COG0199 472880 473185 3
NC_014366 COG0096 473202 473594 0
NC_014366 COG0097 473613 474143 4
NC_014366 COG0256 474164 474511 6
NC_014366 COG0098 474524 475024 5
NC_014366 COG1841 475033 475212 1
NC_014366 COG0200 475217 475651 7
NC_014366 COG0201 475655 476995 17
NC_014366 COG0099 477225 477581 5
NC_014366 COG0100 477603 477998 5
NC_014366 COG0522 478013 478633 4
NC_014366 COG0202 478659 479663 5
NC_014366 COG0203 479706 480092 3
NC_014366 COG0178 480160 483048 33
NC_014366 COG0629 483368 483904 4
NC_014366 COG4974 484123 485304 8
NC_014366 COG4974 485301 486884 15
NC_014366 COG4688 486877 488886 20
NC_014366 COG1396 489416 490561 16
NC_014366 COG3311 491210 491434 1
NC_014366 COG0286 491447 493588 16
NC_014366 COG0732 493585 494784 17
NC_014366 COG0514 494799 496931 25
NC_014366 COG0758 496928 498313 19
NC_014366 COG0610 498326 501568 36
NC_014366 COG3031 503298 504284 8
NC_014366 COG1450 504303 506468 31
NC_014366 COG1040 506634 507404 6
NC_014366 COG0502 507657 508718 9
NC_014366 COG0156 508728 509912 5
NC_014366 COG0596 509965 510738 7
NC_014366 COG2226 510740 511600 9
NC_014366 COG0132 511650 512315 0
NC_014366 COG0111 512388 513617 12
NC_014366 COG0277 513804 515198 11
NC_014366 COG0179 515238 515915 7
NC_014366 COG0175 515982 516719 7
NC_014366 COG2207 516756 517700 6
NC_014366 COG2204 520886 522322 15
NC_014366 COG0591 522422 525343 34
NC_014366 COG0008 525614 526492 10
NC_014366 COG1734 526637 527089 3
NC_014366 COG0436 527225 528397 11
NC_014366 COG0583 528526 529428 13
NC_014366 COG0330 529457 530371 5
NC_014366 COG1585 530407 530859 5
NC_014366 COG1028 530856 531611 1
NC_014366 COG0801 531608 532117 5
NC_014366 COG1234 532215 532961 9
NC_014366 COG3706 534867 536255 11
NC_014366 COG0321 536565 537269 5
NC_014366 COG2921 537317 537598 2
NC_014366 COG1686 537749 538906 10
NC_014366 COG0797 539096 540082 11
NC_014366 COG2951 540098 541285 14
NC_014366 COG0772 541346 542485 11
NC_014366 COG0768 542485 544449 20
NC_014366 COG1576 544503 544970 5
NC_014366 COG0799 544975 545415 3
NC_014366 COG1057 545412 546098 9
NC_014366 COG0014 546079 547353 11
NC_014366 COG4970 548174 548698 10
NC_014366 COG4967 548708 549265 3
NC_014366 COG4966 549262 550101 9
NC_014366 COG4726 550098 550682 3
NC_014366 COG3419 550699 554805 39
NC_014366 COG4968 554805 555224 3
NC_014366 COG0025 555308 557212 18
NC_014366 COG0790 557230 557808 7
NC_014366 COG5611 558012 558407 1
NC_014366 COG2002 558404 558877 9
NC_014366 COG0119 558955 560667 19
NC_014366 COG1522 560966 561427 5
NC_014366 COG3243 564730 565887 13
NC_014366 COG3315 566052 566888 7
NC_014366 COG0609 567256 568308 11
NC_014366 COG1120 568353 569159 3
NC_014366 COG5001 569304 571379 23
NC_014366 COG2124 571454 572968 18
NC_014366 COG1309 573167 573724 9
NC_014366 COG0243 573894 576218 19
NC_014366 COG1454 576234 577616 11
NC_014366 COG0840 578877 580028 5
NC_014366 COG2832 580277 580639 1
NC_014366 COG0226 583235 583762 5
NC_014366 COG4456 585439 585675 3
NC_014366 COG1487 585672 586067 3
NC_014366 COG4309 586254 587009 7
NC_014366 COG2221 587009 587269 1
NC_014366 COG3687 587465 588289 11
NC_014366 COG1388 590654 591514 9
NC_014366 COG3464 592082 593404 9
NC_014366 COG2217 593602 596067 29
NC_014366 COG3696 596168 599392 28
NC_014366 COG0845 599403 600611 12
NC_014366 COG1538 600622 601860 12
NC_014366 COG2032 604166 604678 4
NC_014366 COG2602 604821 605651 12
NC_014366 COG1600 605822 606871 11
NC_014366 COG1638 608325 609377 6
NC_014366 COG3585 609588 610016 6
NC_014366 COG1309 610205 610879 6
NC_014366 COG2936 610957 613038 25
NC_014366 COG5178 613200 614900 18
NC_014366 COG4457 616868 619837 35
NC_014366 COG4458 619834 622587 35
NC_014366 COG1136 625935 626663 7
NC_014366 COG0577 626650 627915 17
NC_014366 COG1262 627930 629507 16
NC_014366 COG4372 629507 630301 10
NC_014366 COG1561 630857 631723 5
NC_014366 COG0689 631912 632628 7
NC_014366 COG0708 632762 633595 5
NC_014366 COG0461 633769 634431 10
NC_014366 COG1309 635189 635824 7
NC_014366 COG0548 635961 636872 12
NC_014366 COG1109 636921 639623 34
NC_014366 COG0452 639697 641001 16
NC_014366 COG2003 641153 641827 7
NC_014366 COG0227 642021 642257 4
NC_014366 COG0267 642269 642424 2
NC_014366 COG0266 642545 643357 5
NC_014366 COG0405 643861 645681 22
NC_014366 COG0669 645693 646184 8
NC_014366 COG0494 647653 648213 7
NC_014366 COG1012 648225 649673 12
NC_014366 COG1251 652110 654647 25
NC_014366 COG2146 654731 655108 5
NC_014366 COG0766 655353 656657 10
NC_014366 COG0812 656698 657630 14
NC_014366 COG3243 657707 659005 12
NC_014366 COG3064 659185 661032 24
NC_014366 COG0677 661139 662419 7
NC_014366 COG2148 662748 664166 17
NC_014366 COG1596 664378 665019 9
NC_014366 COG3206 665097 666608 21
NC_014366 COG0489 666605 667366 9
NC_014366 COG0726 670783 671658 3
NC_014366 COG3146 672026 673063 8
NC_014366 COG3919 673130 674338 11
NC_014366 COG0726 674422 675510 13
NC_014366 COG0438 676583 677698 12
NC_014366 COG1835 677777 678865 11
NC_014366 COG3307 680416 681765 10
NC_014366 COG0463 681790 682713 9
NC_014366 COG1835 682754 683830 9
NC_014366 COG0394 683867 684445 9
NC_014366 COG2274 684541 686337 22
NC_014366 COG0438 686671 688995 16
NC_014366 COG1215 689040 690227 9
NC_014366 COG3108 690434 691000 7
NC_014366 COG2989 691076 692758 16
NC_014366 COG3321 692930 697744 46
NC_014366 COG0001 697932 700253 35
NC_014366 COG1020 700408 707805 88
NC_014366 COG1020 707847 710444 27
NC_014366 COG0428 710478 711428 9
NC_014366 COG0114 711597 712970 19
NC_014366 COG0419 712935 715634 26
NC_014366 COG0420 715631 716848 7
NC_014366 COG3038 721544 722098 4
NC_014366 COG2353 722193 722786 3
NC_014366 COG2961 722894 723769 9
NC_014366 COG0643 724014 724967 11
NC_014366 COG0553 726318 729290 28
NC_014366 COG0797 729424 729888 1
NC_014366 COG2009 730240 730623 5
NC_014366 COG2142 730617 730985 3
NC_014366 COG1053 730989 732761 15
NC_014366 COG0479 732773 733492 7
NC_014366 COG2076 735238 735552 1
NC_014366 COG0369 735661 737499 18
NC_014366 COG0155 737580 739265 19
NC_014366 COG1596 739500 742301 30
NC_014366 COG3206 742301 743296 6
NC_014366 COG0250 743299 743772 3
NC_014366 COG1216 750397 751158 14
NC_014366 COG0438 751151 752266 10
NC_014366 COG1835 753552 754622 7
NC_014366 COG0438 754746 755762 7
NC_014366 COG0438 755786 756835 9
NC_014366 COG0438 756832 758022 10
NC_014366 COG3436 758152 759732 20
NC_014366 COG3436 759800 760156 8
NC_014366 COG0064 760930 762378 11
NC_014366 COG0154 762398 763852 17
NC_014366 COG0721 764006 764311 4
NC_014366 COG1077 764751 765794 16
NC_014366 COG1792 765821 766723 6
NC_014366 COG2891 766710 767189 5
NC_014366 COG0424 767221 767847 7
NC_014366 COG1530 767844 769322 13
NC_014366 COG3164 769332 773549 37
NC_014366 COG0388 773608 774492 8
NC_014366 COG3028 774489 775121 7
NC_014366 COG0605 775815 776399 6
NC_014366 COG1925 776653 776931 3
NC_014366 COG1660 776984 777889 8
NC_014366 COG1544 778064 778369 6
NC_014366 COG1508 778449 780098 14
NC_014366 COG1137 780436 781161 6
NC_014366 COG1934 781158 781775 3
NC_014366 COG3117 781866 782435 2
NC_014366 COG0794 782445 783419 10
NC_014366 COG1127 783668 784480 13
NC_014366 COG0767 784477 785259 8
NC_014366 COG1463 785262 785732 4
NC_014366 COG3113 785729 786046 2
NC_014366 COG5007 786309 786563 3
NC_014366 COG0766 786630 787904 11
NC_014366 COG0040 787915 788565 5
NC_014366 COG0141 788583 789887 16
NC_014366 COG0079 789954 791042 17
NC_014366 COG0265 791055 792197 13
NC_014366 COG0327 792259 793017 7
NC_014366 COG2046 793136 794353 16
NC_014366 COG0071 794452 794868 3
NC_014366 COG3105 795092 795550 4
NC_014366 COG2945 795859 796524 7
NC_014366 COG1485 796603 797697 7
NC_014366 COG0102 798001 798432 1
NC_014366 COG0103 798513 798899 4
NC_014366 COG0723 799139 799747 10
NC_014366 COG1290 799753 800997 14
NC_014366 COG2857 800997 801653 5
NC_014366 COG2969 801870 802361 11
NC_014366 COG2823 802368 802922 7
NC_014366 COG0279 803024 803617 3
NC_014366 COG0792 805034 805435 2
NC_014366 COG3107 805486 807279 19
NC_014366 COG0313 807559 808404 4
NC_014366 COG2001 809312 809770 6
NC_014366 COG0275 809818 810750 11
NC_014366 COG3116 810747 811043 0
NC_014366 COG0768 811067 812779 17
NC_014366 COG0769 812776 815700 21
NC_014366 COG0472 815700 816782 8
NC_014366 COG0771 816792 818120 14
NC_014366 COG0772 818117 819319 11
NC_014366 COG0707 819330 820427 9
NC_014366 COG0773 820420 821862 13
NC_014366 COG1589 822320 823132 5
NC_014366 COG0849 823164 824429 11
NC_014366 COG0206 824505 825704 6
NC_014366 COG0774 825843 826763 14
NC_014366 COG0653 827840 830551 28
NC_014366 COG1364 830707 831930 14
NC_014366 COG0352 831974 832954 7
NC_014366 COG1946 833168 833953 6
NC_014366 COG0702 834003 834950 10
NC_014366 COG1216 834947 835993 9
NC_014366 COG1088 836176 837246 14
NC_014366 COG1091 837243 838148 11
NC_014366 COG1209 838145 839101 12
NC_014366 COG1087 839089 840096 10
NC_014366 COG1898 840203 840748 8
NC_014366 COG0488 840829 842502 17
NC_014366 COG0438 842631 843743 7
NC_014366 COG0381 843743 844840 11
NC_014366 COG0438 844844 845896 13
NC_014366 COG0438 845886 848852 27
NC_014366 COG1134 848849 850219 9
NC_014366 COG1682 850209 851027 6
NC_014366 COG1835 851432 852622 5
NC_014366 COG3470 852939 853505 3
NC_014366 COG3659 853508 854950 9
NC_014366 COG0348 855441 856841 13
NC_014366 COG0672 856892 857716 10
NC_014366 COG2119 857755 858333 3
NC_014366 COG0518 858577 859257 5
NC_014366 COG1205 859672 864987 58
NC_014366 COG0553 865005 867785 25
NC_014366 COG2865 867785 868321 9
NC_014366 COG0286 868323 872240 62
NC_014366 COG3177 872237 873268 15
NC_014366 COG3440 873281 874066 5
NC_014366 COG3654 874528 874908 3
NC_014366 COG2253 876116 877138 9
NC_014366 COG4974 877771 879087 9
NC_014366 COG2924 884246 884518 1
NC_014366 COG1194 884551 885699 20
NC_014366 COG0642 885870 889004 40
NC_014366 COG0131 889051 889644 0
NC_014366 COG0118 889679 890332 11
NC_014366 COG0106 890373 891107 5
NC_014366 COG0107 891196 891972 6
NC_014366 COG0793 892064 893431 16
NC_014366 COG4942 893572 894765 13
NC_014366 COG0696 894788 896383 12
NC_014366 COG0607 896600 897019 3
NC_014366 COG0695 897075 897359 4
NC_014366 COG1952 897434 897901 4
NC_014366 COG0219 897934 898401 6
NC_014366 COG0174 900137 901543 14
NC_014366 COG0425 901676 901912 1
NC_014366 COG0482 901949 903013 7
NC_014366 COG1217 903325 905133 14
NC_014366 COG0286 906494 908689 18
NC_014366 COG0732 908686 909897 14
NC_014366 COG4804 909894 910937 9
NC_014366 COG0610 910952 914245 32
NC_014366 COG0840 914507 916159 13
